userEmail,companyName,clockIn,clockOut,notes
marta.blanco@consultora.com,Consultora Norte,2026-06-16T09:12:00,2026-06-16T17:06:00,
marta.blanco@consultora.com,Consultora Norte,2026-06-15T09:15:00,2026-06-15T16:40:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-07-10T09:14:00,2026-07-10T17:35:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-07-09T08:51:00,2026-07-09T16:46:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-07-08T09:01:00,2026-07-08T17:15:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-07-07T08:54:00,2026-07-07T17:10:00,Reunion cliente
cristina.martinez@techsur.com,TechSur Soluciones,2026-07-06T09:01:00,2026-07-06T17:15:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-07-03T08:51:00,2026-07-03T17:13:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-07-02T08:46:00,2026-07-02T16:49:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-07-01T09:13:00,2026-07-01T17:39:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-06-30T08:54:00,2026-06-30T17:13:00,Teletrabajo
cristina.martinez@techsur.com,TechSur Soluciones,2026-06-29T08:58:00,2026-06-29T16:51:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-06-26T09:08:00,2026-06-26T17:16:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-06-25T08:56:00,2026-06-25T16:43:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-06-24T09:03:00,2026-06-24T17:23:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-06-23T09:02:00,2026-06-23T17:05:00,Jornada intensiva
cristina.martinez@techsur.com,TechSur Soluciones,2026-06-22T08:59:00,2026-06-22T17:19:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-06-19T09:04:00,2026-06-19T17:32:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-06-18T08:49:00,2026-06-18T16:40:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-06-17T09:10:00,2026-06-17T17:16:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-06-16T08:56:00,2026-06-16T16:50:00,
cristina.martinez@techsur.com,TechSur Soluciones,2026-06-15T09:01:00,2026-06-15T17:11:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-07-10T08:46:00,2026-07-10T16:33:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-07-09T08:55:00,2026-07-09T17:10:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-07-08T08:49:00,2026-07-08T17:12:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-07-07T08:49:00,2026-07-07T16:54:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-07-06T08:55:00,2026-07-06T16:50:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-07-03T09:04:00,2026-07-03T17:08:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-07-02T09:01:00,2026-07-02T17:18:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-07-01T09:07:00,2026-07-01T17:28:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-06-30T09:11:00,2026-06-30T16:57:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-06-29T09:06:00,2026-06-29T16:58:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-06-26T09:03:00,2026-06-26T17:07:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-06-25T09:08:00,2026-06-25T17:37:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-06-24T09:04:00,2026-06-24T17:19:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-06-23T09:05:00,2026-06-23T17:27:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-06-22T09:08:00,2026-06-22T16:56:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-06-19T08:50:00,2026-06-19T17:08:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-06-18T09:04:00,2026-06-18T17:13:00,
sergio.perez@techsur.com,TechSur Soluciones,2026-06-17T09:06:00,2026-06-17T17:06:00,Jornada intensiva
sergio.perez@techsur.com,TechSur Soluciones,2026-06-16T08:48:00,2026-06-16T16:45:00,Reunion cliente
sergio.perez@techsur.com,TechSur Soluciones,2026-06-15T08:58:00,2026-06-15T16:52:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-07-10T08:51:00,2026-07-10T17:02:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-07-09T09:04:00,2026-07-09T17:19:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-07-08T09:08:00,2026-07-08T16:56:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-07-07T09:01:00,2026-07-07T16:59:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-07-06T09:06:00,2026-07-06T17:21:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-07-03T08:55:00,2026-07-03T16:51:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-07-02T09:02:00,2026-07-02T17:08:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-07-01T09:06:00,2026-07-01T17:34:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-06-30T09:07:00,2026-06-30T17:08:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-06-29T08:51:00,2026-06-29T16:51:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-06-26T08:54:00,2026-06-26T16:53:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-06-25T08:54:00,2026-06-25T16:57:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-06-24T09:07:00,2026-06-24T17:37:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-06-23T09:00:00,2026-06-23T17:07:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-06-22T09:14:00,2026-06-22T17:16:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-06-19T09:03:00,2026-06-19T17:31:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-06-18T09:13:00,2026-06-18T17:23:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-06-17T09:15:00,2026-06-17T17:09:00,
cristina.torres@techsur.com,TechSur Soluciones,2026-06-16T08:54:00,2026-06-16T17:24:00,Reunion cliente
cristina.torres@techsur.com,TechSur Soluciones,2026-06-15T09:05:00,2026-06-15T17:06:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-07-10T08:51:00,2026-07-10T16:48:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-07-09T08:53:00,2026-07-09T17:13:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-07-08T08:49:00,2026-07-08T16:40:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-07-07T09:03:00,2026-07-07T17:03:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-07-06T09:06:00,2026-07-06T17:24:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-07-03T08:52:00,2026-07-03T16:40:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-07-02T08:55:00,2026-07-02T17:25:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-07-01T09:06:00,2026-07-01T16:59:00,Jornada intensiva
laura.navarro@techsur.com,TechSur Soluciones,2026-06-30T09:14:00,2026-06-30T17:09:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-06-29T09:14:00,2026-06-29T17:29:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-06-26T08:51:00,2026-06-26T16:54:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-06-25T09:05:00,2026-06-25T16:53:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-06-24T08:47:00,2026-06-24T17:13:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-06-23T09:02:00,2026-06-23T16:49:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-06-22T08:50:00,2026-06-22T17:01:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-06-19T08:50:00,2026-06-19T16:37:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-06-18T08:57:00,2026-06-18T17:13:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-06-17T09:08:00,2026-06-17T17:11:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-06-16T08:45:00,2026-06-16T16:49:00,
laura.navarro@techsur.com,TechSur Soluciones,2026-06-15T08:48:00,2026-06-15T16:54:00,
irene.romero@techsur.com,TechSur Soluciones,2026-07-10T09:05:00,2026-07-10T17:24:00,
irene.romero@techsur.com,TechSur Soluciones,2026-07-09T09:13:00,2026-07-09T17:06:00,
irene.romero@techsur.com,TechSur Soluciones,2026-07-08T08:59:00,2026-07-08T17:01:00,
irene.romero@techsur.com,TechSur Soluciones,2026-07-07T08:48:00,2026-07-07T16:54:00,
irene.romero@techsur.com,TechSur Soluciones,2026-07-06T08:59:00,2026-07-06T17:25:00,
irene.romero@techsur.com,TechSur Soluciones,2026-07-03T08:50:00,2026-07-03T16:35:00,
irene.romero@techsur.com,TechSur Soluciones,2026-07-02T09:10:00,2026-07-02T17:13:00,
irene.romero@techsur.com,TechSur Soluciones,2026-07-01T09:09:00,2026-07-01T17:06:00,
irene.romero@techsur.com,TechSur Soluciones,2026-06-30T09:12:00,2026-06-30T17:37:00,
irene.romero@techsur.com,TechSur Soluciones,2026-06-29T09:11:00,2026-06-29T17:23:00,
irene.romero@techsur.com,TechSur Soluciones,2026-06-26T08:47:00,2026-06-26T16:57:00,
irene.romero@techsur.com,TechSur Soluciones,2026-06-25T08:50:00,2026-06-25T16:43:00,
irene.romero@techsur.com,TechSur Soluciones,2026-06-24T09:14:00,2026-06-24T17:14:00,Reunion cliente
irene.romero@techsur.com,TechSur Soluciones,2026-06-23T08:52:00,2026-06-23T17:05:00,
irene.romero@techsur.com,TechSur Soluciones,2026-06-22T09:15:00,2026-06-22T17:21:00,
irene.romero@techsur.com,TechSur Soluciones,2026-06-19T09:08:00,2026-06-19T17:29:00,Jornada intensiva
irene.romero@techsur.com,TechSur Soluciones,2026-06-18T08:56:00,2026-06-18T17:25:00,
irene.romero@techsur.com,TechSur Soluciones,2026-06-17T09:06:00,2026-06-17T16:58:00,
irene.romero@techsur.com,TechSur Soluciones,2026-06-16T08:50:00,2026-06-16T17:00:00,
irene.romero@techsur.com,TechSur Soluciones,2026-06-15T09:14:00,2026-06-15T17:44:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-07-10T09:07:00,2026-07-10T16:59:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-07-09T09:15:00,2026-07-09T17:18:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-07-08T08:52:00,2026-07-08T16:51:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-07-07T09:00:00,2026-07-07T16:54:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-07-06T09:04:00,2026-07-06T17:12:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-07-03T09:02:00,2026-07-03T17:17:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-07-02T09:10:00,2026-07-02T17:37:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-07-01T09:09:00,2026-07-01T17:09:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-06-30T09:04:00,2026-06-30T16:54:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-06-29T09:01:00,2026-06-29T17:31:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-06-26T09:14:00,2026-06-26T17:35:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-06-25T09:11:00,2026-06-25T17:31:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-06-24T08:51:00,2026-06-24T17:12:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-06-23T08:50:00,2026-06-23T16:55:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-06-22T08:59:00,2026-06-22T16:51:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-06-19T09:07:00,2026-06-19T17:29:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-06-18T09:13:00,2026-06-18T17:30:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-06-17T08:46:00,2026-06-17T17:00:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-06-16T08:58:00,2026-06-16T17:12:00,
ruben.gomez@techsur.com,TechSur Soluciones,2026-06-15T09:02:00,2026-06-15T17:16:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-07-10T08:54:00,2026-07-10T16:40:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-07-09T09:11:00,2026-07-09T16:56:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-07-08T09:03:00,2026-07-08T16:52:00,Reunion cliente
silvia.ruiz@techsur.com,TechSur Soluciones,2026-07-07T09:07:00,2026-07-07T16:56:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-07-06T08:46:00,2026-07-06T16:35:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-07-03T09:00:00,2026-07-03T16:47:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-07-02T08:50:00,2026-07-02T16:43:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-07-01T09:08:00,2026-07-01T17:34:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-06-30T08:56:00,2026-06-30T17:05:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-06-29T09:14:00,2026-06-29T17:23:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-06-26T09:06:00,2026-06-26T17:33:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-06-25T08:49:00,2026-06-25T17:15:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-06-24T08:48:00,2026-06-24T16:44:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-06-23T08:57:00,2026-06-23T17:15:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-06-22T08:52:00,2026-06-22T16:37:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-06-19T08:54:00,2026-06-19T17:08:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-06-18T09:02:00,2026-06-18T17:14:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-06-17T09:11:00,2026-06-17T17:10:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-06-16T08:56:00,2026-06-16T16:50:00,
silvia.ruiz@techsur.com,TechSur Soluciones,2026-06-15T09:14:00,2026-06-15T17:06:00,Jornada intensiva
marina.perez@techsur.com,TechSur Soluciones,2026-07-10T08:58:00,2026-07-10T17:22:00,
marina.perez@techsur.com,TechSur Soluciones,2026-07-09T09:13:00,2026-07-09T16:59:00,
marina.perez@techsur.com,TechSur Soluciones,2026-07-08T08:47:00,2026-07-08T16:38:00,
marina.perez@techsur.com,TechSur Soluciones,2026-07-07T08:59:00,2026-07-07T17:22:00,
marina.perez@techsur.com,TechSur Soluciones,2026-07-06T09:12:00,2026-07-06T17:00:00,
marina.perez@techsur.com,TechSur Soluciones,2026-07-03T08:46:00,2026-07-03T16:56:00,
marina.perez@techsur.com,TechSur Soluciones,2026-07-02T09:02:00,2026-07-02T17:00:00,
marina.perez@techsur.com,TechSur Soluciones,2026-07-01T09:09:00,2026-07-01T16:57:00,
marina.perez@techsur.com,TechSur Soluciones,2026-06-30T08:54:00,2026-06-30T16:53:00,
marina.perez@techsur.com,TechSur Soluciones,2026-06-29T09:08:00,2026-06-29T17:29:00,
marina.perez@techsur.com,TechSur Soluciones,2026-06-26T09:04:00,2026-06-26T17:32:00,
marina.perez@techsur.com,TechSur Soluciones,2026-06-25T08:52:00,2026-06-25T16:56:00,
marina.perez@techsur.com,TechSur Soluciones,2026-06-24T09:06:00,2026-06-24T17:24:00,
marina.perez@techsur.com,TechSur Soluciones,2026-06-23T08:54:00,2026-06-23T16:56:00,Jornada intensiva
marina.perez@techsur.com,TechSur Soluciones,2026-06-22T09:13:00,2026-06-22T17:09:00,
marina.perez@techsur.com,TechSur Soluciones,2026-06-19T08:58:00,2026-06-19T17:18:00,
marina.perez@techsur.com,TechSur Soluciones,2026-06-18T08:56:00,2026-06-18T17:22:00,
marina.perez@techsur.com,TechSur Soluciones,2026-06-17T09:10:00,2026-06-17T17:28:00,
marina.perez@techsur.com,TechSur Soluciones,2026-06-16T08:58:00,2026-06-16T17:09:00,
marina.perez@techsur.com,TechSur Soluciones,2026-06-15T08:57:00,2026-06-15T16:53:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-07-10T09:00:00,2026-07-10T17:00:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-07-09T08:54:00,2026-07-09T17:24:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-07-08T08:59:00,2026-07-08T16:47:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-07-07T09:15:00,2026-07-07T17:26:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-07-06T08:49:00,2026-07-06T16:58:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-07-03T08:51:00,2026-07-03T16:57:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-07-02T09:14:00,2026-07-02T17:27:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-07-01T08:47:00,2026-07-01T17:06:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-06-30T08:51:00,2026-06-30T16:39:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-06-29T09:06:00,2026-06-29T17:29:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-06-26T09:12:00,2026-06-26T17:01:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-06-25T09:09:00,2026-06-25T17:31:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-06-24T09:02:00,2026-06-24T17:00:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-06-23T09:12:00,2026-06-23T17:18:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-06-22T09:14:00,2026-06-22T16:59:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-06-19T08:51:00,2026-06-19T16:43:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-06-18T09:09:00,2026-06-18T17:24:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-06-17T09:07:00,2026-06-17T17:30:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-06-16T08:57:00,2026-06-16T16:57:00,
carlos.martinez@techsur.com,TechSur Soluciones,2026-06-15T09:09:00,2026-06-15T17:12:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-07-10T09:02:00,2026-07-10T17:28:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-07-09T08:53:00,2026-07-09T17:01:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-07-08T09:00:00,2026-07-08T17:14:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-07-07T09:08:00,2026-07-07T17:23:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-07-06T08:55:00,2026-07-06T16:53:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-07-03T08:58:00,2026-07-03T16:45:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-07-02T08:52:00,2026-07-02T16:46:00,Jornada intensiva
adrian.vazquez@retail.com,Retail Andalucia SL,2026-07-01T09:14:00,2026-07-01T17:36:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-06-30T08:58:00,2026-06-30T17:01:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-06-29T08:55:00,2026-06-29T16:54:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-06-26T09:11:00,2026-06-26T17:11:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-06-25T09:05:00,2026-06-25T17:33:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-06-24T09:09:00,2026-06-24T17:25:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-06-23T09:05:00,2026-06-23T17:21:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-06-22T09:08:00,2026-06-22T17:15:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-06-19T09:08:00,2026-06-19T17:27:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-06-18T09:14:00,2026-06-18T17:33:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-06-17T09:15:00,2026-06-17T17:03:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-06-16T09:11:00,2026-06-16T17:00:00,
adrian.vazquez@retail.com,Retail Andalucia SL,2026-06-15T09:06:00,2026-06-15T16:54:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-07-10T08:58:00,2026-07-10T16:51:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-07-09T08:52:00,2026-07-09T16:41:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-07-08T08:45:00,2026-07-08T16:43:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-07-07T08:56:00,2026-07-07T16:44:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-07-06T09:06:00,2026-07-06T17:30:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-07-03T09:06:00,2026-07-03T17:22:00,Jornada intensiva
elena.diaz@retail.com,Retail Andalucia SL,2026-07-02T09:02:00,2026-07-02T17:13:00,Jornada intensiva
elena.diaz@retail.com,Retail Andalucia SL,2026-07-01T09:08:00,2026-07-01T17:10:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-06-30T08:54:00,2026-06-30T16:40:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-06-29T09:07:00,2026-06-29T17:35:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-06-26T09:15:00,2026-06-26T17:11:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-06-25T08:48:00,2026-06-25T17:06:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-06-24T08:51:00,2026-06-24T17:15:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-06-23T09:11:00,2026-06-23T17:18:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-06-22T08:57:00,2026-06-22T16:47:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-06-19T08:57:00,2026-06-19T17:11:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-06-18T09:07:00,2026-06-18T17:06:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-06-17T09:11:00,2026-06-17T17:01:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-06-16T09:12:00,2026-06-16T17:38:00,
elena.diaz@retail.com,Retail Andalucia SL,2026-06-15T08:47:00,2026-06-15T16:57:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-07-10T09:02:00,2026-07-10T17:17:00,Teletrabajo
adrian.sanchez@retail.com,Retail Andalucia SL,2026-07-09T09:07:00,2026-07-09T17:02:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-07-08T09:12:00,2026-07-08T17:24:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-07-07T08:55:00,2026-07-07T17:16:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-07-06T08:48:00,2026-07-06T17:06:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-07-03T08:52:00,2026-07-03T16:50:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-07-02T09:07:00,2026-07-02T17:28:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-07-01T08:46:00,2026-07-01T16:35:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-06-30T08:53:00,2026-06-30T17:12:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-06-29T08:46:00,2026-06-29T16:42:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-06-26T08:55:00,2026-06-26T16:41:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-06-25T09:03:00,2026-06-25T16:57:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-06-24T09:07:00,2026-06-24T17:17:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-06-23T08:54:00,2026-06-23T16:49:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-06-22T09:03:00,2026-06-22T17:12:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-06-19T09:02:00,2026-06-19T17:08:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-06-18T09:08:00,2026-06-18T17:01:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-06-17T09:07:00,2026-06-17T16:57:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-06-16T08:56:00,2026-06-16T16:44:00,
adrian.sanchez@retail.com,Retail Andalucia SL,2026-06-15T08:52:00,2026-06-15T16:41:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-07-10T09:09:00,2026-07-10T17:33:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-07-09T08:57:00,2026-07-09T17:02:00,Reunion cliente
cristina.romero@retail.com,Retail Andalucia SL,2026-07-08T09:10:00,2026-07-08T17:23:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-07-07T08:56:00,2026-07-07T17:16:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-07-06T08:58:00,2026-07-06T16:54:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-07-03T09:06:00,2026-07-03T17:15:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-07-02T09:04:00,2026-07-02T17:07:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-07-01T09:07:00,2026-07-01T16:56:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-06-30T08:49:00,2026-06-30T16:58:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-06-29T09:05:00,2026-06-29T16:59:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-06-26T08:55:00,2026-06-26T17:03:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-06-25T08:45:00,2026-06-25T16:49:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-06-24T09:09:00,2026-06-24T17:11:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-06-23T08:47:00,2026-06-23T16:43:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-06-22T09:02:00,2026-06-22T17:22:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-06-19T08:48:00,2026-06-19T16:34:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-06-18T09:02:00,2026-06-18T16:52:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-06-17T09:10:00,2026-06-17T17:15:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-06-16T08:45:00,2026-06-16T16:48:00,
cristina.romero@retail.com,Retail Andalucia SL,2026-06-15T09:09:00,2026-06-15T16:59:00,
miguel.gomez@retail.com,Retail Andalucia SL,2026-07-10T09:02:00,2026-07-10T17:02:00,
miguel.gomez@retail.com,Retail Andalucia SL,2026-07-09T08:50:00,2026-07-09T17:18:00,
miguel.gomez@retail.com,Retail Andalucia SL,2026-07-08T08:49:00,2026-07-08T16:51:00,
miguel.gomez@retail.com,Retail Andalucia SL,2026-07-07T09:00:00,2026-07-07T16:54:00,Reunion cliente
miguel.gomez@retail.com,Retail Andalucia SL,2026-07-06T08:53:00,2026-07-06T17:04:00,
miguel.gomez@retail.com,Retail Andalucia SL,2026-07-03T09:10:00,2026-07-03T16:59:00,
miguel.gomez@retail.com,Retail Andalucia SL,2026-07-02T09:15:00,2026-07-02T17:15:00,
miguel.gomez@retail.com,Retail Andalucia SL,2026-07-01T09:00:00,2026-07-01T17:23:00,
miguel.gomez@retail.com,Retail Andalucia SL,2026-06-30T08:59:00,2026-06-30T16:50:00,
miguel.gomez@retail.com,Retail Andalucia SL,2026-06-29T08:45:00,2026-06-29T16:55:00,
miguel.gomez@retail.com,Retail Andalucia SL,2026-06-26T09:04:00,2026-06-26T17:13:00,
